Chr1	0	25000	68.2878
Chr1	25000	50000	102.463
Chr1	50000	75000	51.511
Chr1	75000	100000	55.4256
Chr1	100000	125000	45.4838
Chr1	125000	150000	54.68
Chr1	150000	175000	51.3868
Chr1	175000	200000	29.8876
Chr1	200000	225000	40.3886
Chr1	225000	250000	59.2781
Chr1	250000	275000	57.414
Chr1	275000	300000	33.0565
Chr1	300000	325000	46.1052
Chr1	325000	350000	55.7363
Chr1	350000	375000	34.4857
Chr1	375000	400000	31.8759
Chr1	400000	425000	62.3228
Chr1	425000	450000	55.1149
Chr1	450000	475000	59.0295
Chr1	475000	500000	71.8296
Chr1	500000	525000	37.7789
Chr1	525000	550000	33.6158
Chr1	550000	575000	22.9904
Chr1	575000	600000	38.1517
Chr1	600000	625000	20.8778
Chr1	625000	650000	31.006
Chr1	650000	675000	25.3516
Chr1	675000	700000	27.4643
Chr1	700000	725000	19.2001
Chr1	725000	750000	24.4196
Chr1	750000	775000	121.042
Chr1	775000	800000	38.8974
Chr1	800000	825000	56.2955
Chr1	825000	850000	40.575
Chr1	850000	875000	34.7342
Chr1	875000	900000	61.3907
Chr1	900000	925000	32.1866
Chr1	925000	950000	39.3323
Chr1	950000	975000	69.1577
Chr1	975000	1000000	42.1284
Chr1	1000000	1025000	49.5227
Chr1	1025000	1050000	46.7265
Chr1	1050000	1075000	38.2139
Chr1	1075000	1100000	44.9867
Chr1	1100000	1125000	34.9206
Chr1	1125000	1150000	34.175
Chr1	1150000	1175000	40.6372
Chr1	1175000	1200000	30.1983
Chr1	1200000	1225000	34.2993
Chr1	1225000	1250000	38.0274
Chr1	1250000	1275000	31.1303
Chr1	1275000	1300000	112.964
Chr1	1300000	1325000	35.2934
Chr1	1325000	1350000	42.0042
Chr1	1350000	1375000	28.6449
Chr1	1375000	1400000	36.8469
Chr1	1400000	1425000	62.882
Chr1	1425000	1450000	42.4391
Chr1	1450000	1475000	31.3167
Chr1	1475000	1500000	30.7575
Chr1	1500000	1525000	26.8429
Chr1	1525000	1550000	34.2993
Chr1	1550000	1575000	50.8897
Chr1	1575000	1600000	66.7344
Chr1	1600000	1625000	56.2334
Chr1	1625000	1650000	48.2799
Chr1	1650000	1675000	49.8333
Chr1	1675000	1700000	40.6372
Chr1	1700000	1725000	38.5867
Chr1	1725000	1750000	47.6586
Chr1	1750000	1775000	39.643
Chr1	1775000	1800000	29.5148
Chr1	1800000	1825000	24.5439
Chr1	1825000	1850000	26.3458
Chr1	1850000	1875000	27.34
Chr1	1875000	1900000	20.6914
Chr1	1900000	1925000	17.771
Chr1	1925000	1950000	27.7128
Chr1	1950000	1975000	20.1943
Chr1	1975000	2000000	23.8604
Chr1	2000000	2025000	45.4838
Chr1	2025000	2050000	31.5653
Chr1	2050000	2075000	41.2585
Chr1	2075000	2100000	25.6002
Chr1	2100000	2125000	21.4992
Chr1	2125000	2150000	39.8915
Chr1	2150000	2175000	43.1848
Chr1	2175000	2200000	96.5599
Chr1	2200000	2225000	133.345
Chr1	2225000	2250000	43.5576
Chr1	2250000	2275000	34.175
Chr1	2275000	2300000	50.144
Chr1	2300000	2325000	62.5092
Chr1	2325000	2350000	42.2527
Chr1	2350000	2375000	40.0158
Chr1	2375000	2400000	45.111
Chr1	2400000	2425000	25.6623
Chr1	2425000	2450000	30.0119
Chr1	2450000	2475000	21.0021
Chr1	2475000	2500000	22.6798
Chr1	2500000	2525000	19.4487
Chr1	2525000	2550000	24.606
Chr1	2550000	2575000	23.1147
Chr1	2575000	2600000	23.239
Chr1	2600000	2625000	18.5166
Chr1	2625000	2650000	20.3186
Chr1	2650000	2675000	29.3284
Chr1	2675000	2700000	26.3458
Chr1	2700000	2725000	25.9109
Chr1	2725000	2750000	26.5322
Chr1	2750000	2775000	34.7342
Chr1	2775000	2800000	36.9711
Chr1	2800000	2825000	36.4119
Chr1	2825000	2850000	29.0177
Chr1	2850000	2875000	75.6821
Chr1	2875000	2900000	25.1652
Chr1	2900000	2925000	28.5827
Chr1	2925000	2950000	25.7244
Chr1	2950000	2975000	54.8043
Chr1	2975000	3000000	58.0353
Chr1	3000000	3025000	29.5148
Chr1	3025000	3050000	50.144
Chr1	3050000	3075000	59.0295
Chr1	3075000	3100000	64.1868
Chr1	3100000	3125000	73.6316
Chr1	3125000	3150000	33.0565
Chr1	3150000	3175000	40.575
Chr1	3175000	3200000	110.043
Chr1	3200000	3225000	48.9634
Chr1	3225000	3250000	27.2157
Chr1	3250000	3275000	23.7982
Chr1	3275000	3300000	32.4973
Chr1	3300000	3325000	94.8201
Chr1	3325000	3350000	24.6681
Chr1	3350000	3375000	20.8778
Chr1	3375000	3400000	38.3381
Chr1	3400000	3425000	44.1789
Chr1	3425000	3450000	63.7519
Chr1	3450000	3475000	126.945
Chr1	3475000	3500000	34.175
Chr1	3500000	3525000	37.841
Chr1	3525000	3550000	36.0391
Chr1	3550000	3575000	52.5052
Chr1	3575000	3600000	34.9828
Chr1	3600000	3625000	21.9341
Chr1	3625000	3650000	29.1419
Chr1	3650000	3675000	40.7614
Chr1	3675000	3700000	76.2413
Chr1	3700000	3725000	26.5322
Chr1	3725000	3750000	54.5557
Chr1	3750000	3775000	45.6702
Chr1	3775000	3800000	81.6472
Chr1	3800000	3825000	36.0391
Chr1	3825000	3850000	56.7305
Chr1	3850000	3875000	55.612
Chr1	3875000	3900000	47.5964
Chr1	3900000	3925000	46.2916
Chr1	3925000	3950000	43.9925
Chr1	3950000	3975000	60.0858
Chr1	3975000	4000000	58.781
Chr1	4000000	4025000	60.6451
Chr1	4025000	4050000	47.6586
Chr1	4050000	4075000	49.0256
Chr1	4075000	4100000	59.2781
Chr1	4100000	4125000	110.043
Chr1	4125000	4150000	40.4508
Chr1	4150000	4175000	46.5401
Chr1	4175000	4200000	56.7305
Chr1	4200000	4225000	50.5168
Chr1	4225000	4250000	31.441
Chr1	4250000	4275000	39.5187
Chr1	4275000	4300000	40.0158
Chr1	4300000	4325000	31.3789
Chr1	4325000	4350000	27.7749
Chr1	4350000	4375000	49.1498
Chr1	4375000	4400000	51.7596
Chr1	4400000	4425000	43.2469
Chr1	4425000	4450000	27.4643
Chr1	4450000	4475000	33.3051
Chr1	4475000	4500000	33.5536
Chr1	4500000	4525000	24.1089
Chr1	4525000	4550000	51.5732
Chr1	4550000	4575000	22.7419
Chr1	4575000	4600000	56.3577
Chr1	4600000	4625000	32.8701
Chr1	4625000	4650000	469.626
Chr1	4650000	4675000	401.277
Chr1	4675000	4700000	30.6954
Chr1	4700000	4725000	25.4138
Chr1	4725000	4750000	18.7652
Chr1	4750000	4775000	18.3302
Chr1	4775000	4800000	22.3069
Chr1	4800000	4825000	26.0973
Chr1	4825000	4850000	23.4875
Chr1	4850000	4875000	20.8778
Chr1	4875000	4900000	23.1147
Chr1	4900000	4925000	25.7866
Chr1	4925000	4950000	28.1478
Chr1	4950000	4975000	32.6216
Chr1	4975000	5000000	31.8138
Chr1	5000000	5025000	46.5401
Chr1	5025000	5050000	56.7305
Chr1	5050000	5075000	24.9788
Chr1	5075000	5100000	58.781
Chr1	5100000	5125000	91.9618
Chr1	5125000	5150000	26.5944
Chr1	5150000	5175000	53.5615
Chr1	5175000	5200000	45.6081
Chr1	5200000	5225000	30.5089
Chr1	5225000	5250000	43.3712
Chr1	5250000	5275000	35.0449
Chr1	5275000	5300000	92.8317
Chr1	5300000	5325000	35.2313
Chr1	5325000	5350000	65.3674
Chr1	5350000	5375000	56.7926
Chr1	5375000	5400000	28.7691
Chr1	5400000	5425000	20.505
Chr1	5425000	5450000	26.9672
Chr1	5450000	5475000	38.4003
Chr1	5475000	5500000	36.5983
Chr1	5500000	5525000	78.0432
Chr1	5525000	5550000	63.7519
Chr1	5550000	5575000	50.2062
Chr1	5575000	5600000	38.7731
Chr1	5600000	5625000	47.5964
Chr1	5625000	5650000	47.7207
Chr1	5650000	5675000	41.2585
Chr1	5675000	5700000	64.4354
Chr1	5700000	5725000	42.8119
Chr1	5725000	5750000	38.2139
Chr1	5750000	5775000	27.4643
Chr1	5775000	5800000	33.4294
Chr1	5800000	5825000	39.643
Chr1	5825000	5850000	33.6158
Chr1	5850000	5875000	68.9713
Chr1	5875000	5900000	104.078
Chr1	5900000	5925000	42.0663
Chr1	5925000	5950000	45.9809
Chr1	5950000	5975000	40.0779
Chr1	5975000	6000000	49.0877
Chr1	6000000	6025000	44.2411
Chr1	6025000	6050000	41.8178
Chr1	6050000	6075000	28.9555
Chr1	6075000	6100000	59.4023
Chr1	6100000	6125000	86.9287
Chr1	6125000	6150000	76.4898
Chr1	6150000	6175000	52.8159
Chr1	6175000	6200000	64.5597
Chr1	6200000	6225000	45.6081
Chr1	6225000	6250000	62.3849
Chr1	6250000	6275000	36.7226
Chr1	6275000	6300000	43.309
Chr1	6300000	6325000	29.1419
Chr1	6325000	6350000	28.3963
Chr1	6350000	6375000	16.404
Chr1	6375000	6400000	16.9632
Chr1	6400000	6425000	20.0079
Chr1	6425000	6450000	22.8662
Chr1	6450000	6475000	20.6914
Chr1	6475000	6500000	36.5362
Chr1	6500000	6525000	25.538
Chr1	6525000	6550000	29.9497
Chr1	6550000	6575000	24.1089
Chr1	6575000	6600000	34.6099
Chr1	6600000	6625000	25.4138
Chr1	6625000	6650000	21.0642
Chr1	6650000	6675000	25.7244
Chr1	6675000	6700000	23.8604
Chr1	6700000	6725000	24.2953
Chr1	6725000	6750000	73.2587
Chr1	6750000	6775000	50.144
Chr1	6775000	6800000	53.1266
Chr1	6800000	6825000	32.7459
Chr1	6825000	6850000	32.9944
Chr1	6850000	6875000	57.1033
Chr1	6875000	6900000	37.9653
Chr1	6900000	6925000	45.5459
Chr1	6925000	6950000	50.7033
Chr1	6950000	6975000	55.8606
Chr1	6975000	7000000	86.9287
Chr1	7000000	7025000	28.1478
Chr1	7025000	7050000	44.3653
Chr1	7050000	7075000	41.4449
Chr1	7075000	7100000	46.1052
Chr1	7100000	7125000	31.3789
Chr1	7125000	7150000	53.4994
Chr1	7150000	7175000	35.2934
Chr1	7175000	7200000	38.7109
Chr1	7200000	7225000	30.7575
Chr1	7225000	7250000	26.0351
