Chr1	0	25000	7.71341
Chr1	25000	50000	11.7342
Chr1	50000	75000	11.2419
Chr1	75000	100000	15.0224
Chr1	100000	125000	13.8267
Chr1	125000	150000	16.3763
Chr1	150000	175000	9.50695
Chr1	175000	200000	24.289
Chr1	200000	225000	23.1988
Chr1	225000	250000	18.1816
Chr1	250000	275000	23.7264
Chr1	275000	300000	22.7768
Chr1	300000	325000	24.8927
Chr1	325000	350000	18.0585
Chr1	350000	375000	19.7173
Chr1	375000	400000	20.2799
Chr1	400000	425000	18.8557
Chr1	425000	450000	18.4805
Chr1	450000	475000	18.0527
Chr1	475000	500000	20.4499
Chr1	500000	525000	22.349
Chr1	525000	550000	26.8211
Chr1	550000	575000	26.8856
Chr1	575000	600000	25.2444
Chr1	600000	625000	22.7827
Chr1	625000	650000	21.3174
Chr1	650000	675000	31.5629
Chr1	675000	700000	28.345
Chr1	700000	725000	29.5642
Chr1	725000	750000	23.5447
Chr1	750000	775000	10.2748
Chr1	775000	800000	24.3535
Chr1	800000	825000	17.6717
Chr1	825000	850000	17.4548
Chr1	850000	875000	24.5997
Chr1	875000	900000	12.5958
Chr1	900000	925000	21.7394
Chr1	925000	950000	23.8553
Chr1	950000	975000	10.0345
Chr1	975000	1000000	10.4213
Chr1	1000000	1025000	11.2067
Chr1	1025000	1050000	28.1399
Chr1	1050000	1075000	25.8423
Chr1	1075000	1100000	17.4021
Chr1	1100000	1125000	30.8009
Chr1	1125000	1150000	27.46
Chr1	1150000	1175000	14.3894
Chr1	1175000	1200000	16.3001
Chr1	1200000	1225000	31.9262
Chr1	1225000	1250000	32.6296
Chr1	1250000	1275000	25.8774
Chr1	1275000	1300000	17.0621
Chr1	1300000	1325000	30.8243
Chr1	1325000	1350000	25.5375
Chr1	1350000	1375000	27.2079
Chr1	1375000	1400000	19.559
Chr1	1400000	1425000	19.8755
Chr1	1425000	1450000	20.743
Chr1	1450000	1475000	31.346
Chr1	1475000	1500000	29.5231
Chr1	1500000	1525000	34.7807
Chr1	1525000	1550000	16.6401
Chr1	1550000	1575000	16.136
Chr1	1575000	1600000	20.4382
Chr1	1600000	1625000	14.3308
Chr1	1625000	1650000	12.8713
Chr1	1650000	1675000	13.012
Chr1	1675000	1700000	24.2363
Chr1	1700000	1725000	21.2295
Chr1	1725000	1750000	22.8882
Chr1	1750000	1775000	24.3652
Chr1	1775000	1800000	36.9669
Chr1	1800000	1825000	32.8172
Chr1	1825000	1850000	24.4297
Chr1	1850000	1875000	25.5609
Chr1	1875000	1900000	29.8807
Chr1	1900000	1925000	25.9302
